eventID,occurrenceID,scientificName,scientificNameID,scientificNameAuthorship,taxonomicStatus,taxonRank,vernacularName,individualCount,kingdom,phylum,class,order,family,genus,specificEpithet,dateIdentified,identifiedBy,basisOfRecord,occurrenceStatus,lifeStage
IYS2022-002-097,IYS2022-002-097-202-0160,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Blue Lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,,,HumanObservation,present,"NA"
IYS2022-002-097,IYS2022-002-097-202-0161,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Blue Lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,,,HumanObservation,present,"NA"
IYS2022-002-097,IYS2022-002-097-202-0162,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Blue Lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,,,HumanObservation,present,"NA"
IYS2022-002-097,IYS2022-002-097-202-0163,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Blue Lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,,,HumanObservation,present,"NA"
IYS2022-002-097,IYS2022-002-097-202-0164,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Blue Lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,,,HumanObservation,present,"NA"
IYS2022-002-097,IYS2022-002-097-202-0165,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Blue Lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,,,HumanObservation,present,"NA"
IYS2022-002-097,IYS2022-002-097-202-0166,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Blue Lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,,,HumanObservation,present,"NA"
IYS2022-002-097,IYS2022-002-097-202-0167,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Blue Lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,,,HumanObservation,present,"NA"
IYS2022-002-097,IYS2022-002-097-202-0168,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Blue Lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,,,HumanObservation,present,"NA"
IYS2022-002-097,IYS2022-002-097-202-0169,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Blue Lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,,,HumanObservation,present,"NA"
IYS2022-002-097,IYS2022-002-097-202-0170,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Blue Lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,,,HumanObservation,present,"NA"
IYS2022-002-097,IYS2022-002-097-202-0171,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Blue Lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,,,HumanObservation,present,"NA"
IYS2022-002-097,IYS2022-002-097-202-0172,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Blue Lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,,,HumanObservation,present,"NA"
IYS2022-002-097,IYS2022-002-097-202-0173,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Blue Lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,,,HumanObservation,present,"NA"
IYS2022-002-097,IYS2022-002-097-202-0174,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Blue Lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,,,HumanObservation,present,"NA"
IYS2022-002-097,IYS2022-002-097-202-0175,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Blue Lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,,,HumanObservation,present,"NA"
IYS2022-002-097,IYS2022-002-097-202-0176,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Blue Lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,,,HumanObservation,present,"NA"
IYS2022-002-097,IYS2022-002-097-202-0177,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Blue Lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,,,HumanObservation,present,"NA"
IYS2022-002-097,IYS2022-002-097-202-0178,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Blue Lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,,,HumanObservation,present,"NA"
IYS2022-002-097,IYS2022-002-097-202-0179,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Blue Lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,,,HumanObservation,present,"NA"
IYS2022-002-097,IYS2022-002-097-202-0180,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Blue Lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,,,HumanObservation,present,"NA"
IYS2022-002-097,IYS2022-002-097-202-0181,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Blue Lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,,,HumanObservation,present,"NA"
IYS2022-002-097,IYS2022-002-097-202-0182,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Blue Lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,,,HumanObservation,present,"NA"
IYS2022-002-097,IYS2022-002-097-202-0183,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Blue Lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,,,HumanObservation,present,"NA"
IYS2022-002-097,IYS2022-002-097-202-0184,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Blue Lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,,,HumanObservation,present,"NA"
IYS2022-002-097,IYS2022-002-097-202-0185,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Blue Lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,,,HumanObservation,present,"NA"
IYS2022-002-097,IYS2022-002-097-202-0186,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Blue Lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,,,HumanObservation,present,"NA"
IYS2022-002-097,IYS2022-002-097-202-0187,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Blue Lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,,,HumanObservation,present,"NA"
IYS2022-002-097,IYS2022-002-097-202-0188,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Blue Lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,,,HumanObservation,present,"NA"
IYS2022-002-097,IYS2022-002-097-202-0189,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Blue Lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,,,HumanObservation,present,"NA"
IYS2022-002-097,IYS2022-002-097-202-0190,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Blue Lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,,,HumanObservation,present,"NA"
IYS2022-002-097,IYS2022-002-097-202-0191,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Blue Lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,,,HumanObservation,present,"NA"
IYS2022-002-097,IYS2022-002-097-202-0192,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Blue Lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,,,HumanObservation,present,"NA"
IYS2022-002-097,IYS2022-002-097-202-0193,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Blue Lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,,,HumanObservation,present,"NA"
IYS2022-002-097,IYS2022-002-097-202-0194,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Blue Lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,,,HumanObservation,present,"NA"
IYS2022-002-097,IYS2022-002-097-202-0195,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Blue Lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,,,HumanObservation,present,"NA"
IYS2022-002-097,IYS2022-002-097-202-0196,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Blue Lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,,,HumanObservation,present,"NA"
IYS2022-002-097,IYS2022-002-097-202-0197,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Blue Lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,,,HumanObservation,present,"NA"
IYS2022-002-097,IYS2022-002-097-202-0198,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Blue Lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,,,HumanObservation,present,"NA"
IYS2022-002-097,IYS2022-002-097-202-0199,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Blue Lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,,,HumanObservation,present,"NA"
IYS2022-002-097,IYS2022-002-097-202-0200,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Blue Lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,,,HumanObservation,present,"NA"
IYS2022-002-097,IYS2022-002-097-202-0201,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Blue Lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,,,HumanObservation,present,"NA"
IYS2022-002-097,IYS2022-002-097-202-0202,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Blue Lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,,,HumanObservation,present,"NA"
IYS2022-002-097,IYS2022-002-097-202-0203,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Blue Lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,,,HumanObservation,present,"NA"
IYS2022-002-097,IYS2022-002-097-202-0204,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Blue Lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,,,HumanObservation,present,"NA"
IYS2022-002-097,IYS2022-002-097-202-0205,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Blue Lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,,,HumanObservation,present,"NA"
IYS2022-002-097,IYS2022-002-097-202-0206,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Blue Lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,,,HumanObservation,present,"NA"
IYS2022-002-097,IYS2022-002-097-202-0207,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Blue Lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,,,HumanObservation,present,"NA"
IYS2022-002-097,IYS2022-002-097-202-0208,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Blue Lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,,,HumanObservation,present,"NA"
IYS2022-002-097,IYS2022-002-097-202-0209,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Blue Lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,,,HumanObservation,present,"NA"
IYS2022-002-097,IYS2022-002-097-202-0210,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Blue Lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,,,HumanObservation,present,"NA"
IYS2022-002-097,IYS2022-002-097-202-0211,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Blue Lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,,,HumanObservation,present,"NA"
IYS2022-002-097,IYS2022-002-097-202-0212,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Blue Lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,,,HumanObservation,present,"NA"
IYS2022-002-097,IYS2022-002-097-202-0213,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Blue Lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,,,HumanObservation,present,"NA"
IYS2022-002-097,IYS2022-002-097-202-0214,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Blue Lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,,,HumanObservation,present,"NA"
IYS2022-002-097,IYS2022-002-097-202-0215,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Blue Lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,,,HumanObservation,present,"NA"
IYS2022-002-097,IYS2022-002-097-202-0216,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Blue Lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,,,HumanObservation,present,"NA"
IYS2022-002-097,IYS2022-002-097-202-0217,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Blue Lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,,,HumanObservation,present,"NA"
IYS2022-002-097,IYS2022-002-097-202-0218,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Blue Lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,,,HumanObservation,present,"NA"
IYS2022-002-097,IYS2022-002-097-202-0219,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,"(Jordan & Gilbert, 1880)",accepted,Species,Blue Lanternfish,,Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,crenularis,,,HumanObservation,present,"NA"
IYS2022-002-097,IYS2022-002-097-RAB,Euphausiacea,urn:lsid:marinespecies.org:taxname:1128,"Dana, 1852",accepted,Order,Euphausiids,,Animalia,Arthropoda,Malacostraca,Euphausiacea,,,,2022-03-10,Erika Anderson,HumanObservation,present,
IYS2022-002-101,IYS2022-002-101-3R5,Aequorea,urn:lsid:marinespecies.org:taxname:116998,"Péron & Lesueur, 1810",accepted,Genus,Water Jellyfish,7,Animalia,Cnidaria,Hydrozoa,Leptothecata,Aequoreidae,Aequorea,,2022-03-10,Erika Anderson,HumanObservation,present,
IYS2022-002-101,IYS2022-002-101-3R5-0017,Aequorea,urn:lsid:marinespecies.org:taxname:116998,"Péron & Lesueur, 1810",accepted,Genus,Water Jellyfish,,Animalia,Cnidaria,Hydrozoa,Leptothecata,Aequoreidae,Aequorea,,,,HumanObservation,present,"NA"
IYS2022-002-101,IYS2022-002-101-3R5-0018,Aequorea,urn:lsid:marinespecies.org:taxname:116998,"Péron & Lesueur, 1810",accepted,Genus,Water Jellyfish,,Animalia,Cnidaria,Hydrozoa,Leptothecata,Aequoreidae,Aequorea,,,,HumanObservation,present,"NA"
IYS2022-002-101,IYS2022-002-101-3R5-0019,Aequorea,urn:lsid:marinespecies.org:taxname:116998,"Péron & Lesueur, 1810",accepted,Genus,Water Jellyfish,,Animalia,Cnidaria,Hydrozoa,Leptothecata,Aequoreidae,Aequorea,,,,HumanObservation,present,"NA"
IYS2022-002-101,IYS2022-002-101-3R5-0020,Aequorea,urn:lsid:marinespecies.org:taxname:116998,"Péron & Lesueur, 1810",accepted,Genus,Water Jellyfish,,Animalia,Cnidaria,Hydrozoa,Leptothecata,Aequoreidae,Aequorea,,,,HumanObservation,present,"NA"
IYS2022-002-101,IYS2022-002-101-3R5-0021,Aequorea,urn:lsid:marinespecies.org:taxname:116998,"Péron & Lesueur, 1810",accepted,Genus,Water Jellyfish,,Animalia,Cnidaria,Hydrozoa,Leptothecata,Aequoreidae,Aequorea,,,,HumanObservation,present,"NA"
IYS2022-002-101,IYS2022-002-101-3R5-0022,Aequorea,urn:lsid:marinespecies.org:taxname:116998,"Péron & Lesueur, 1810",accepted,Genus,Water Jellyfish,,Animalia,Cnidaria,Hydrozoa,Leptothecata,Aequoreidae,Aequorea,,,,HumanObservation,present,"NA"
IYS2022-002-101,IYS2022-002-101-3R5-0023,Aequorea,urn:lsid:marinespecies.org:taxname:116998,"Péron & Lesueur, 1810",accepted,Genus,Water Jellyfish,,Animalia,Cnidaria,Hydrozoa,Leptothecata,Aequoreidae,Aequorea,,,,HumanObservation,present,"NA"
IYS2022-002-101,IYS2022-002-101-3X0,Ctenophora,urn:lsid:marinespecies.org:taxname:1248,"Eschscholtz, 1829",accepted,Phylum,Comb Jellyfish,6,Animalia,Ctenophora,,,,,,2022-03-10,Erika Anderson,HumanObservation,present,
IYS2022-002-101,IYS2022-002-101-3X0-0037,Ctenophora,urn:lsid:marinespecies.org:taxname:1248,"Eschscholtz, 1829",accepted,Phylum,Comb Jellyfish,,Animalia,Ctenophora,,,,,,,,HumanObservation,present,"NA"
IYS2022-002-101,IYS2022-002-101-3X0-0038,Ctenophora,urn:lsid:marinespecies.org:taxname:1248,"Eschscholtz, 1829",accepted,Phylum,Comb Jellyfish,,Animalia,Ctenophora,,,,,,,,HumanObservation,present,"NA"
IYS2022-002-101,IYS2022-002-101-3X0-0039,Ctenophora,urn:lsid:marinespecies.org:taxname:1248,"Eschscholtz, 1829",accepted,Phylum,Comb Jellyfish,,Animalia,Ctenophora,,,,,,,,HumanObservation,present,"NA"
IYS2022-002-101,IYS2022-002-101-3X0-0040,Ctenophora,urn:lsid:marinespecies.org:taxname:1248,"Eschscholtz, 1829",accepted,Phylum,Comb Jellyfish,,Animalia,Ctenophora,,,,,,,,HumanObservation,present,"NA"
IYS2022-002-101,IYS2022-002-101-3X0-0041,Ctenophora,urn:lsid:marinespecies.org:taxname:1248,"Eschscholtz, 1829",accepted,Phylum,Comb Jellyfish,,Animalia,Ctenophora,,,,,,,,HumanObservation,present,"NA"
IYS2022-002-101,IYS2022-002-101-4ZJ,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Northern Sea Nettle,12,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,2022-03-10,Erika Anderson,HumanObservation,present,
IYS2022-002-101,IYS2022-002-101-4ZJ-0231,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Northern Sea Nettle,,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,,,HumanObservation,present,"NA"
IYS2022-002-101,IYS2022-002-101-4ZJ-0232,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Northern Sea Nettle,,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,,,HumanObservation,present,"NA"
IYS2022-002-101,IYS2022-002-101-4ZJ-0233,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Northern Sea Nettle,,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,,,HumanObservation,present,"NA"
IYS2022-002-101,IYS2022-002-101-4ZJ-0234,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Northern Sea Nettle,,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,,,HumanObservation,present,"NA"
IYS2022-002-101,IYS2022-002-101-4ZJ-0235,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Northern Sea Nettle,,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,,,HumanObservation,present,"NA"
IYS2022-002-101,IYS2022-002-101-4ZJ-0236,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Northern Sea Nettle,,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,,,HumanObservation,present,"NA"
IYS2022-002-101,IYS2022-002-101-4ZJ-0237,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Northern Sea Nettle,,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,,,HumanObservation,present,"NA"
IYS2022-002-101,IYS2022-002-101-4ZJ-0238,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Northern Sea Nettle,,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,,,HumanObservation,present,"NA"
IYS2022-002-101,IYS2022-002-101-4ZJ-0239,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Northern Sea Nettle,,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,,,HumanObservation,present,"NA"
IYS2022-002-101,IYS2022-002-101-4ZJ-0240,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Northern Sea Nettle,,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,,,HumanObservation,present,"NA"
IYS2022-002-101,IYS2022-002-101-4ZJ-0241,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Northern Sea Nettle,,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,,,HumanObservation,present,"NA"
IYS2022-002-101,IYS2022-002-101-4ZJ-0242,Chrysaora melanaster,urn:lsid:marinespecies.org:taxname:287209,"Brandt, 1835",accepted,Species,Northern Sea Nettle,,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,melanaster,,,HumanObservation,present,"NA"
IYS2022-002-101,IYS2022-002-101-5A3,Aurelia labiata,urn:lsid:marinespecies.org:taxname:287213,"Chamisso & Eysenhardt, 1821",accepted,Species,Moon Jellyfish,2,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Aurelia,labiata,2022-03-10,Erika Anderson,HumanObservation,present,
